"Enzyme","sample","Vmax.boot","Vmax.boot.SE","Vmax.boot.median","Vmax.boot.CIlow","Vmax.boot.CIhigh","Km.boot","Km.boot.SE","Km.boot.median","Km.boot.CIlow","Km.boot.CIhigh","Ki.boot","Ki.boot.SE","Ki.boot.median","Ki.boot.CIlow","Ki.boot.CIhigh","Rmax.boot.mean","Rmax.boot.SE","Rmax.boot.median","Rmax.boot.CIlow","Rmax.boot.CIhigh","SRmax05.boot.mean","SRmax05.boot.SE","SRmax05.boot.median","SRmax05.boot.CIlow","SRmax05.boot.CIhigh"
"BG","48",11128.7952452211,392.726007199339,11110.7946909008,10410.4220924492,11972.5473035659,122.898481696145,7.40188528327157,122.410762439433,109.449259378473,138.685499416631,2877.83715944792,447.025635360644,2829.52663036829,2144.67307834803,3940.10080970084,7849.56681351916,56.3110574985732,7849.85209608064,7744.66473319749,7955.58180929191,67.8569323327314,1.54335695442434,67.8467611978204,64.7895414558042,70.9039809398366
"BG","49",43374.1240312673,1526.11427004126,43239.9629786328,40544.1504902555,46571.1420233703,90.863992257549,5.43809495922116,90.7240561546162,80.0424639972828,102.09683790071,1412.48117554697,141.080805545781,1399.93849755351,1167.30723590438,1728.00054189608,28726.3821364311,300.768911249684,28697.769998336,28235.7766710342,29360.1457931236,45.7261036345673,1.16656985588554,45.7264246469089,43.4080021804119,48.0805151513519
"BG","50",33609.403930022,809.164115455712,33600.3104195562,32030.1279227487,35275.4237572116,114.179401850363,4.4928852785996,114.172067843161,105.765537189623,123.686286680549,1173.29115334676,70.3639551180098,1170.61187328533,1039.78041467452,1317.98312960936,20681.1757515206,127.812789694476,20678.3195863228,20430.0440657867,20943.112337782,51.7686963852669,0.785952558969199,51.7964673307141,50.2069461110414,53.2763663973059
"BG","51",14896.3561776637,468.208786167312,14892.4552685733,14010.4257433277,15871.4942300804,106.116650842064,5.54180875428514,106.096853885479,95.9316763082376,117.895232999262,1249.10273052069,99.9460500797372,1244.24645702693,1062.95781253971,1446.82665096323,9398.51799422152,81.1259236946115,9401.39631047718,9233.33085709465,9551.72026001387,49.8281656917594,1.04739003994088,49.8330655197602,47.727954230506,51.974471831243
"BG","52",18322.9834705708,480.534301612236,18299.0623278152,17402.8542516197,19332.836795588,95.7113022210753,4.25574447660231,95.5663863306513,87.5833325651843,104.55569406119,1759.75127853904,145.215708729501,1751.81869098204,1480.8019431899,2078.46673046327,12481.1656626473,94.5595454585083,12476.5680885353,12295.7121421887,12670.1418577742,50.1900806785372,0.929609498934248,50.1590591035851,48.2739964248556,52.0851014057652
"BG","53",8720.68692303014,185.845067391651,8715.80096898948,8392.51439776356,9081.34347792143,74.7240990868408,3.01377822624677,74.6944573086136,69.3347756190073,80.6307465239239,3516.81310322045,395.533654875341,3483.47606954167,2858.93979943845,4356.19345027767,6743.49204166652,41.572174958158,6741.07152483036,6668.54603275863,6831.8413858271,47.5299778088788,0.855820311596577,47.5389551222925,45.8557088572328,49.2222013873522
"BG","54",29740.8509663547,1106.32416617266,29633.5022643325,27780.7012490423,32055.3487864247,106.691281419747,6.6172729963538,106.274886501221,94.4348764548084,120.649568751971,1673.35324053104,191.716870967479,1665.92766106102,1341.51312054851,2090.08303254986,19717.6402679734,194.52758634951,19690.8822510441,19388.0166973295,20158.3426718426,53.7725475893792,1.32243147603177,53.7180516246781,51.1320162627073,56.3461363421282
"BG","55",777.20728909494,24.9518488413773,776.431063331837,730.436186736763,830.85584819246,64.8760056446208,3.93025860200332,64.76439907424,57.5173290318327,72.7828343320179,1595.83648782559,161.119916795807,1583.56329013787,1308.06953728918,1954.64993183522,553.012538323896,6.16029770902792,552.86268710475,541.102797567266,565.159814728012,36.2860641993811,1.09406012490131,36.2699157563235,34.2193198125031,38.4166333850105
"BG","56",17654.0379584213,388.831451300522,17640.071512141,16918.1500740757,18435.2020691088,152.201758168231,5.32955567994479,152.10768096192,142.123416482615,162.843317781235,2155.69453485184,166.719355462384,2145.29458566319,1864.36039008982,2524.96394128207,11516.6122277916,53.2777193589899,11511.4075019062,11423.8572833373,11631.4772550263,74.9658582215321,0.925380660911697,75.010126492905,73.0941224993768,76.7545480392516
"BG","57",14774.2336681245,558.944283212298,14727.0613503762,13784.3340413225,15967.8564718029,94.6898145037283,6.55910569228335,94.2248060551772,82.6013077262746,108.440825809491,4200.12641385862,1011.1552485785,4013.6503981461,2766.81525224207,6625.26936444151,11303.7739285815,103.330349178205,11296.226413269,11117.0169260383,11518.7679654662,59.2166991213482,1.73941544408037,59.2245668200785,55.5694941816009,62.4459867726351
