"Enzyme","sample","Vmax.boot","Vmax.boot.SE","Vmax.boot.median","Vmax.boot.CIlow","Vmax.boot.CIhigh","Km.boot","Km.boot.SE","Km.boot.median","Km.boot.CIlow","Km.boot.CIhigh","Ki.boot","Ki.boot.SE","Ki.boot.median","Ki.boot.CIlow","Ki.boot.CIhigh","Rmax.boot.mean","Rmax.boot.SE","Rmax.boot.median","Rmax.boot.CIlow","Rmax.boot.CIhigh","SRmax05.boot.mean","SRmax05.boot.SE","SRmax05.boot.median","SRmax05.boot.CIlow","SRmax05.boot.CIhigh"
"AP","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP","36",40596.7219566499,2359.39832063117,40398.6916243198,36593.8953077418,46287.8928247174,161.513866407852,14.7372641391967,160.355477043078,135.362528647936,195.684798994285,3171.35367872171,846.896161651751,3027.19157895679,1869.27910408117,5406.880088237,27724.0805100833,293.148914714373,27691.5942122529,27219.1639592339,28372.5682414202,85.0132279020329,2.62702837125517,85.0634132189526,79.891110360939,89.8163401695596
"AP","37",11869.215469034,182.309553129463,11864.4441523311,11540.4277120122,12205.5572437036,48.9768257254369,2.57468757688355,48.8697688220841,43.9519546152542,53.98172914117,9945554.114452,704943.053092709,9999972.51070666,9984690.33216099,1e+07,11810.9535738811,172.941760552338,11809.457858225,11487.5811450554,12144.086267171,49.5938967658153,2.62039800915337,48.634471286794,44.2131557152672,55.266444644084
"AP","38",17319.4243451658,576.518574141748,17344.1205889035,16188.8267458873,18408.4119188614,90.9528770373508,5.613390046731,90.9068852729357,80.4345454954332,102.147154587902,6367.96982160316,2236.04135414602,5887.1111425085,3876.66941598207,11756.7534707449,13883.0206966573,105.77043594877,13888.0871902814,13666.7247301531,14082.9627512868,61.2870592098221,1.52934375376564,61.2304485436237,58.223923525314,64.3103034404287
"AP","39",32552.0562488566,835.84482295335,32552.7269705734,30851.6465880425,34206.9312609737,133.832059844093,5.94344198071539,133.668465533759,122.291674099952,146.111015475731,6326.30749826833,1451.89929788566,6083.5033844748,4412.71378935565,9918.54750634232,25115.013625962,155.812906608141,25107.0573232542,24782.6785532599,25440.9345917615,84.8442933426015,1.61261177699425,84.7890902327904,81.8124519586605,88.0363319863866
"AP","40",14979.5533346343,273.083039583862,14983.467142846,14418.4533874203,15480.8777092333,85.7003745406471,5.44999146957509,85.3979830010345,75.8793566160694,97.1950042334098,9997746.77383801,33706.7862739456,1e+07,9990327.48668808,1e+07,14892.3573278171,269.509363469709,14896.2059216963,14335.4623873099,15387.1162294727,86.1815929466186,5.40352014040783,84.8013774244008,76.0288211391179,96.4981191381112
"AP","41",8962.79546885883,181.472536870468,8963.88088432137,8611.6446184662,9306.21070754206,56.9627510810642,4.3811679617974,56.7097293394211,48.9437081638876,65.8765236968006,9998553.3506601,16549.7782823433,9999910.77247127,9995191.5295882,1e+07,8920.22078375143,179.45424623453,8921.31802761701,8572.12456954467,9260.04685130961,57.5933468298346,4.31676584362753,57.3377161785387,50.1705016562213,66.8940022082951
"AP","42",8088.3633557364,156.383846443802,8098.35141147262,7771.57063652322,8374.84052920829,77.7316641746219,5.14491764289778,77.2026252232602,68.3837662332547,88.7081810067471,9997545.29741617,25520.818512749,1e+07,9994970.16180333,1e+07,8043.51011203928,154.44394165688,8053.99988937402,7731.48607250488,8325.33933097682,78.2633783445538,5.12694039281219,78.0181783554367,69.6590878173542,89.1636324062134
"AP","43",5182.66090036684,330.670127861266,5157.16842162165,4592.62873543153,5874.93353662716,161.531253490015,16.1955930255422,160.224402490308,133.06603954946,195.559903014488,2407.73302237332,622.812813153881,2324.74558849034,1511.5828347426,4043.41900816146,3383.14677907563,40.0231436737397,3382.61501883166,3306.25233704994,3465.04509078955,79.6024869446442,2.62154070301512,79.6063388642667,74.409304453005,84.5588069502925
"AP","44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
