"Enzyme","sample","Vmax","Vmax_se","Km","Km_se","Ki","Ki_se","Rmax","SRmax","SRmax05","SRmax05highS","max_pre_decrease_S","Sinhibition","INHbetter_aov_pvalue"
"NAG","66",48829.7376329706,2549.32423148897,368.034075227439,25.7353250054839,880.698601483183,89.9157952212775,21296.1873004558,569.321609769875,106.246036986757,3054.79396375307,500,TRUE,5.30125335656454e-15
"NAG","67",2345.02294279244,107.785769576955,261.200687579568,16.3166708079574,753.448774534073,65.7371443374885,1076.89422694286,443.622968256021,80.4368878335999,2451.2454786347,500,TRUE,5.77565538207441e-17
"NAG","68",6299.91513662922,613.227089734712,290.558227527958,38.8239691619855,929.315758748826,185.580448457514,2974.01903725436,519.634813764299,92.6601533095055,2917.97092387687,500,TRUE,3.45986221009279e-09
"NAG","69",1171.39804921015,141.364001358598,259.593261211248,39.0718726566603,192.149987002489,29.9149207745503,352.33784977726,223.340192906864,48.0899525281006,1037.72484915937,500,TRUE,1.35448221896555e-19
"NAG","70",7504.24912191264,2663.23281083699,350.733724672196,147.46385221124,134.301341212709,57.4550510651205,1773.19321440001,217.034581650034,49.4454222421019,954.221613552857,500,TRUE,1.76094524058008e-13
"NAG","71",3277.45072518099,190.246609147456,247.712272463919,18.2314742127252,247.213943849347,19.4933916093553,1091.75036863887,247.462982718,51.675438335352,1186.89135199577,500,TRUE,3.02751031663711e-24
"NAG","72",2197.91641996806,507.327864211713,198.978529349009,60.9452985956181,306.014653759379,101.932207886228,841.233268266515,246.759692341127,48.9620191623958,1245.14705344232,500,TRUE,2.44414905882435e-10
"NAG","73",629.724862585665,66.4869802053933,270.947432375587,36.4972324441347,365.046248407703,57.346206937582,231.256946767798,314.49696930878,63.4403827478557,1561.81385766536,500,TRUE,9.261591836051e-16
"NAG","74",1050.25322886389,431.574951250694,1236.48945518176,555.037036048328,151.730905136766,73.4982706038725,156.535300181422,433.143930151163,105.481095101318,1778.88793273853,500,TRUE,5.54347161020014e-12
"NAG","75",9999.421741937,1202.64723878423,380.167720516798,54.6949840916451,237.008565992326,37.7311986565816,2830.29014253616,300.17162803346,65.6841206257835,1373.72217747038,500,TRUE,1.85073407374286e-18
"NAG","76",526.6726693854,34.8515539652549,200.659535972016,20.288585950681,1971.89549127141,414.814958275283,321.534772937949,629.030710111861,90.023296946702,4399.47849100016,500,TRUE,9.24311510261946e-07
"NAG","77",306.257354223799,42.1507847954528,317.176779326936,57.2311436894732,634.173588801679,152.807162387712,126.845407165549,448.492069528906,85.8948207968652,2343.73535461492,500,TRUE,3.58749815333135e-09
"NAG","78",1484.88203125899,163.117513609286,238.01676654537,34.7708243236897,514.249315751372,93.8925407491679,629.013652000748,349.857055571716,66.269553280611,1849.25793121473,500,TRUE,1.86202136339683e-12
"NAG","79",483.866065851273,55.9242628581781,282.95211028532,46.780471101399,1400.01386479568,405.56526425306,254.783623192485,629.394055797037,103.923350947186,3817.26276951226,500,TRUE,1.44188721155237e-05
"NAG","80",36383.3904947927,4471.6592836239,654.312539567857,98.6838760221754,508.817710104724,95.4946483840262,11133.2558665093,576.997234027793,123.66287353951,2698.24491790569,500,TRUE,1.125456813153e-12
"NAG","81",12255.5583905158,475.751060863927,343.824838743588,18.2746847407025,1046.27759798274,86.2111857924336,5709.54663496577,599.780148393929,107.791271793568,3338.06181409268,500,TRUE,3.69648109944489e-16
"NAG","82",6161.03138880603,604.769029372566,338.888898820827,42.9497290691751,575.079167759383,95.0502224495216,2430.0941307747,441.461148796556,86.4467376081265,2258.48043209816,500,TRUE,1.0258054882231e-12
"NAG","83",7109.73540852457,481.102527728472,261.137332434992,24.2829498318298,844.641557240563,113.697908965738,3366.25621787789,469.646082834232,83.6053632808213,2641.95470807946,500,TRUE,1.0689552772237e-12
"NAG","84",1392.18328863957,2905.7747118667,1331.38599320234,2909.88051066627,23.3792823177978,50.7438957896044,86.5103376936549,176.428027844328,45.5406280494261,684.037711412638,100,TRUE,3.82471909937265e-12
"NAG","85",568.749331013573,58.3377359805175,229.023531225806,30.6790194129073,356.708215957418,54.5535090929486,218.534819865177,285.822628977877,56.6271255130688,1445.11365566468,500,TRUE,4.33129556221015e-16
"NAG","86",2155.02814723084,1883.40323112516,1263.09067205339,1167.02414295154,54.4724938384328,51.3546554825533,202.717098584473,262.30459174557,66.3434655990146,1037.95751825016,500,TRUE,3.37210245989393e-14
"NAG","87",566.500007634365,40.2281993315496,321.063991561926,28.7607872094147,416.962126084225,45.3111274416996,205.626025190289,365.884578153751,74.1356290968597,1809.69785591014,500,TRUE,3.34416453329277e-18
"NAG","88",1005.27389209101,312.683033888697,425.537155014013,176.416366385231,932.376545465233,570.653762164295,427.567170656561,629.889563780087,119.061033657802,3335.73322134678,500,TRUE,0.00391839589672724
"NAG","89",547.259904212542,182.141660195926,313.347816771995,129.398758998851,312.694310072248,147.742147587495,182.293041610324,313.020892878038,65.3652989628306,1501.32268943961,500,TRUE,8.17321602323134e-08
"NAG","90",303.862510976418,28.0587847284391,132.656044155116,19.5328595198464,1485.63700823044,383.421413739977,190.195015134881,443.935500452816,61.6244099038412,3202.48061990771,500,TRUE,4.27617956831473e-06
"NAG","91",1294.49106894144,168.288111432913,292.767092813044,47.1083805397805,248.687845459236,43.6617568058802,408.354157349874,269.828867123294,57.3173831152991,1272.59851713275,500,TRUE,3.28627112000263e-17
"NAG","92",18788.1071159441,1686.80002676819,548.738244519232,65.7163535694834,1233.39710552858,238.109992778203,8049.68963712907,822.685944016824,154.927255983966,4373.17072373915,1000,FALSE,5.70643052593049e-09
"NAG","93",17232.8700638465,1695.39340818792,510.049831395258,68.591204081629,1638.76673247787,404.49027965663,8144.93363602836,914.249799341787,162.84417368014,5133.90223475224,1000,FALSE,1.60678623940463e-06
"NAG","94",39750.1835434118,4548.55891723821,601.587982498077,89.2272280381306,915.66847865698,195.768509143256,15165.4449130976,742.196168618739,147.414900577739,3737.70017235726,1000,FALSE,3.25762453060808e-09
"NAG","95",24778.8108517761,3062.76454004414,464.766307131128,79.8835064577401,1849.91385807563,622.628894930344,12374.1208679805,927.24194918506,159.316098479841,5401.38672658211,1000,FALSE,0.000157952219100355
"NAG","96",28634.5260185163,1642.56655759439,412.984396865881,33.0895608158542,1615.68821249933,238.189641640823,14237.8463569945,816.856181933118,140.758395986675,4750.20506554266,1000,FALSE,4.97168296715304e-10
"NAG","97",23437.4493264648,2788.78744766476,502.316088544606,81.3316033481968,1469.34059209594,414.984257465481,10803.7326918691,859.11199442299,155.428902681387,4755.6190457192,1000,FALSE,6.55703795261596e-06
"NAG","98",30600.7341479868,2450.66273030991,527.453993836702,56.7048953831191,1280.49281768908,225.715398219881,13400.1469052701,821.827871740375,153.039653683426,4417.87030430932,1000,FALSE,1.70427234324468e-09
"NAG","99",6555.76674655982,1728.16532626479,581.882915790023,172.734284569993,135.96363326539,42.6841249787491,1276.06541305229,281.273737426498,66.2184596361612,1197.31832949879,500,TRUE,1.65043130190881e-16
"NAG","100",883.313396675225,250.046063806795,210.629545566997,80.3157716844242,476.266314124174,220.100317303091,379.09795092732,316.726628676598,59.6139129082265,1683.63107456808,500,TRUE,4.88703198582439e-06
"NAG","101",2718.6992489651,906.396757269884,791.062351670976,289.27702053193,113.005879284943,43.5588409045615,432.117536514533,298.989459044618,72.302881485137,1236.88691251785,500,TRUE,3.82813180664357e-16
"NAG","102",513.919313978241,81.1228049323024,307.499730864449,61.7513225945538,437.834581265986,107.545305991215,192.041117285214,366.925082138629,73.502444196787,1833.1723728375,500,TRUE,6.59826817362171e-11
"NAG","103",8816.35652148124,634.474665576933,395.999799199502,40.2529050275146,1795.59641284901,354.538384042137,4546.31226610774,843.241257844726,141.510034069752,5030.00126788162,1000,FALSE,1.32740397857168e-07
"NAG","104",172885.068253322,72668.1230586385,3311.08967270142,1478.13448030433,120.263563467416,56.0096883129479,15041.0987053251,631.033630640423,160.361681713903,2484.43579987088,500,TRUE,1.17021277563133e-15
"NAG","105",28306.8071847349,1336.51501560008,612.917825938804,37.696886449849,1007.90604171272,92.2021008134047,11058.9524101577,785.979376216159,154.617605062225,3997.4524840226,1000,FALSE,6.12780195282998e-16
