"Enzyme","sample","Vmax","Vmax_se","Km","Km_se","Ki","Ki_se","Rmax","SRmax","SRmax05","SRmax05highS","max_pre_decrease_S","Sinhibition","INHbetter_aov_pvalue"
"BG","23",23548.769842051,635.623601113995,87.7829797773275,3.97439025435084,819.459858519325,47.4469677425438,14232.3645659354,268.206316459426,38.8133353252114,1854.41579060053,500,TRUE,4.42857677188212e-20
"BG","24",67577.6336109325,1629.92583095892,116.833885024555,4.3364111891395,628.691669536404,28.4318747526272,36289.6207482361,271.021198865535,44.0182445202149,1670.81361532638,500,TRUE,1.37321692460578e-23
"BG","25",8044.45821717569,106.382156535395,60.3635015769573,1.55214774896138,1744.47782965217,76.5167760988422,5863.15567264904,324.503914030595,35.0174740713083,3008.73627211933,500,TRUE,8.90684222183132e-20
"BG","26",11862.2466741171,666.06258937369,91.2034334975626,8.77319903533148,1296.49399781952,194.921870925394,7750.7863705401,343.867276881825,45.0167282166526,2628.32079528988,500,TRUE,3.59844808847193e-10
"BG","27",18571.0451535361,1137.12948421141,91.5867592833941,9.32084724147865,838.952562699462,110.884654110047,11181.9097805114,277.194780632937,40.308151919221,1908.25567191192,500,TRUE,9.01708368070147e-13
"BG","28",29784.7144544777,1337.74766246674,140.484851061117,9.54506301394039,867.159803982412,82.3180883564886,16501.2388127358,349.031253484063,55.1873599118215,2211.01294001222,500,TRUE,1.47352840716916e-15
"BG","29",7509.90679926589,374.644703894087,78.4760355048126,6.86108145072159,1029.23808541913,123.816753349751,4838.05882479255,284.201556178458,37.9731252179638,2129.68281603587,500,TRUE,9.86497618719375e-13
"BG","30",4163.88666744953,148.26590540382,48.4729124253312,3.55896167134739,1632.1146431822,190.298549420769,3096.58492678325,281.270955071923,29.0019356614814,2728.71557817592,500,TRUE,2.45558347675951e-11
"BG","31",266.591284320347,9.35218226157504,40.4056440106867,3.2492908061579,5504.0672182775,1548.99156594813,227.591271493812,471.58814725628,30.2318234214697,7364.09233206315,500,TRUE,0.000504738877269091
"BG","32",10664.3692928781,577.380382450423,79.1594372902641,7.28681474412031,666.091390255372,71.8033848365385,6312.26284295328,229.624518805168,34.0107923142768,1550.95232317266,500,TRUE,2.235175118029e-15
"BG","33",5448.28493632705,72.2988745057914,51.2120158602023,1.32452256968426,852.779147686488,26.4103353625907,3656.28584179192,208.979757958923,26.271382713708,1664.1266334884,100,TRUE,5.61747330908394e-25
"BG","34",27002.963170248,957.349425785499,108.561503839803,6.20872218436853,984.548857898264,79.9120575942503,16226.5314655873,326.931345418569,47.6386608935749,2247.38450470029,500,TRUE,2.15682377883706e-16
"BG","35",11564.5361972495,259.403956166531,78.5391270519527,3.08100121622472,999.828538770515,53.3209318408587,7410.57660772353,280.22430415056,37.7219635350189,2083.08220694047,500,TRUE,6.35797183404246e-20
"BG","36",15953.1092333379,572.240651837313,62.4387367552756,4.11530249669817,818.597707837319,65.4671073479081,10276.6851106754,226.080089322626,30.2073206655694,1694.1458299965,100,TRUE,8.87417341045126e-17
"BG","37",11125.8027694967,660.276485171009,179.02030796379,16.1283874281068,1500.92620527563,243.67570190822,6580.5151570941,518.359210875397,76.8285179035243,3501.15234439438,500,TRUE,3.45122209665225e-09
"BG","38",29983.1974293563,1016.10755434293,100.067776857948,5.60746300402855,1069.67547225615,87.0518083949798,18603.255378031,327.169751762214,45.906506822921,2334.00327364161,500,TRUE,4.78984309070861e-16
"BG","39",32950.4411007942,857.230692685707,134.973467288715,5.44324283664186,1075.48616894187,65.7001002171208,19285.9618329783,381.001439948907,57.1178276311043,2542.94715013689,500,TRUE,1.40398866324706e-18
"BG","40",19803.9675060637,1505.1352607371,159.901730664256,20.333445116924,5789.34774984798,3168.53688589396,14863.5444020268,962.14693504574,97.0903347795931,9545.61292753416,1000,FALSE,0.0479015512718915
"BG","41",20544.7592263589,3216.51645558989,203.78690359734,44.5187256491495,707.316414031729,208.891403689154,9908.14254337092,379.660139966128,66.7888975097929,2162.29622150991,500,TRUE,2.4706309174046e-07
"BG","42",14407.1423086381,664.405462932585,105.167150231577,7.9981354232916,1213.74694654034,142.816726952954,9068.41792896492,357.276234124138,49.2375888211884,2595.18047913698,500,TRUE,1.94245762250723e-12
"BG","43",13424.1087717151,1029.14085449288,87.5091949387512,11.5502892161011,1199.48461934295,237.10249286634,8715.78720377617,323.984464720325,42.8026280523602,2453.69172187478,500,TRUE,2.51186801288787e-08
"BG","44",2820.42094942023,137.513807153898,72.7845284511099,6.41326376338801,1215.69233868573,156.799835033095,1893.70015685926,297.461919601263,37.3649535972783,2368.71890221227,500,TRUE,1.29400479411074e-11
"BG","45",3155.45730921323,192.112388253007,81.3032984356049,9.42788871122745,5841.13792700936,2774.33739377522,2553.04502249905,689.132628804624,55.6185650010333,8544.35147235916,1000,FALSE,0.0248492530428071
"BG","46",29716.4001022209,965.341823627707,108.847781976858,5.78668283380904,1215.11706088375,100.475215661007,18589.11136624,363.679525020911,50.5201380392084,2619.89348769001,500,TRUE,1.95051158287007e-15
"BG","47",46584.2611952461,3143.54724511947,93.3831404106101,10.7711342824669,1363.86174536526,252.840127443502,30580.4618105585,356.877700155254,46.3987408942725,2745.59109773839,500,TRUE,1.75909397357944e-08
"BG","48",11125.3891959509,405.033842482993,122.769521223024,7.55265589712984,2814.94036104441,434.939293402372,7847.61854353797,587.868080777302,67.7879685104739,5104.09807871355,500,TRUE,3.55410659188517e-08
"BG","49",43334.1570079299,1645.19037077008,90.6814132104214,5.93755401083914,1402.66285761263,149.014657102964,28726.1735826083,356.644711423121,45.7264246469089,2786.55362548604,500,TRUE,9.26456291087525e-13
"BG","50",33612.0624468984,844.562777442426,114.239561503234,4.63477680433188,1168.55929814626,72.9211031743328,20680.0801887463,365.370636218561,51.7781969718673,2580.97475434456,500,TRUE,4.56386195975453e-18
"BG","51",14905.2966558967,501.127179015068,106.280643150827,5.88734812784376,1239.23336081562,107.386394350247,9399.778859118,362.913927262988,49.9056555642173,2643.38260583148,500,TRUE,6.15011294813535e-15
"BG","52",18282.8018723635,488.847690367466,95.3807618765757,4.41204057043705,1760.3064349755,149.827238461751,12475.0455069708,409.755254882964,50.1590591035851,3352.97882944461,500,TRUE,5.34304293734714e-14
"BG","53",8710.21904543081,199.427159690546,74.5117124578536,3.25309932505516,3491.04969751319,417.177374094812,6740.6681806597,510.023618313093,47.4369401971373,5488.02121845709,500,TRUE,8.69059229856787e-10
