"Enzyme","sample","RMSE","RMSEp1","RMSEp2","MAPE","MAPEp1","MAPEp2","biasPERCENT","biasPERCENTp1","biasPERCENTp2","biasMEANRES","biasMEANRESp1","biasMEANRESp2","Rsquared","PRSEmax","PRSE_Vmax","PRSE_Km","PRSE_Ki","RMSEp1pdS","MAPEp1pdS","biasPERCENTp1pdS","biasMEANRESp1pdS","Sinhibition","INHbetter_aov_pvalue"
"NAG","33",43.8087532966948,30.2914555365887,89.0450132614053,3.16376410635844,3.0083209434921,4.09642308355652,-1.67593681307322,-2.00699770946612,0.310428565284215,-2.20928638205674,-2.8447912798329,2.23924790237637,0.997854901695997,14.2177471753338,9.2891047321774,11.5679880295694,14.2177471753338,NA,NA,NA,NA,TRUE,1.49749399359194e-15
"NAG","34",107.268435236569,40.3281525462559,266.059130758464,2.3562191794255,2.33628257249283,2.47583882102156,1.22907110765524,1.41149527429336,0.134526107826506,2.41319434583011,2.20441716666989,3.87463459995161,0.999216524294128,8.52431608534268,3.74420912229948,5.29703779075258,8.52431608534268,NA,NA,NA,NA,TRUE,1.90154551381776e-15
"NAG","35",118.652161582154,121.746733898866,98.0548053211868,6.89188414948108,7.71561628390312,1.9494913429488,-5.19017780844509,-6.12360134915613,0.410363435821106,-15.6209625446922,-20.0865550248563,15.6381848164565,0.996598476149604,19.6294483741746,12.7783566698626,15.7924781973486,19.6294483741746,NA,NA,NA,NA,TRUE,2.04324623229299e-12
"NAG","36",157.358591938817,159.875517656126,141.318782629501,7.58413735240294,8.51919371585066,1.97379917171665,3.89606367985301,4.5195906189055,0.154902045538067,5.03373798896591,4.73658877104919,7.11378251438297,0.997220056584281,14.8474449624594,8.02483226146624,10.7627087531411,14.8474449624594,NA,NA,NA,NA,TRUE,1.35699478811363e-12
"NAG","37",68.2589413931658,57.4064589082365,113.322426794131,3.32017588462776,3.2758880963316,3.58590261440472,1.27117216335665,1.48595102456633,-0.0175010039014494,2.7901954208515,3.88249517089396,-4.85590282944577,0.997642179364216,15.1869883531859,9.45100536732146,11.9269196488689,15.1869883531859,NA,NA,NA,NA,TRUE,4.72014877091753e-14
"NAG","38",152.592590669647,147.091832949589,182.141283535893,3.20456175634535,3.52361605684905,1.29023595332317,-2.00511412143062,-2.35593523600436,0.0998125660118708,-13.1696151130422,-16.5087623836515,10.2044157812234,0.99925352310215,10.1141624073804,5.73901466004969,7.39774089654304,10.1141624073804,NA,NA,NA,NA,TRUE,5.10211749719509e-16
"NAG","39",235.360540740491,185.66256313501,425.368739876857,5.40597360402768,5.92563870411149,2.2879830035248,-4.0693868466865,-4.77838926563486,0.18462766700368,-42.1314630043628,-51.3155794159929,22.157351877048,0.999092828612756,11.0212939276831,6.02058220534516,7.86368275721063,11.0212939276831,NA,NA,NA,NA,TRUE,7.55346956562202e-15
"NAG","40",232.394062508609,222.21054174357,285.978762940469,3.10330695701712,3.24254019418273,2.26790753402349,0.113172473387117,0.11480297691127,0.103389452242201,-2.85817158138649,-3.98069303619224,4.99947860225378,0.997978335292471,14.4699086072849,8.37799829712842,10.8038484193514,14.4699086072849,NA,NA,NA,NA,TRUE,2.4871741254237e-13
"NAG","41",107.991817135137,115.765858806651,35.0031939341811,5.01652638798171,5.7800964635217,0.435105934741773,3.6307716506111,4.29606318856342,-0.360977577102809,11.7141206559341,15.9995651471103,-18.2839907822997,0.997799874011286,14.1740547979797,7.93251376307876,10.4276423972039,14.1740547979797,NA,NA,NA,NA,TRUE,2.65621156897977e-13
"NAG","42",92.6218241260371,84.6681863166438,130.535073777673,4.81256489306589,5.13928895299981,2.85222053346235,0.406638649622392,0.456371179203941,0.108243472133099,0.161869487755187,0.215094637157469,-0.210706558060792,0.997061775878097,16.2848642701129,8.05514234536776,10.9994778786087,16.2848642701129,NA,NA,NA,NA,TRUE,6.86201523917822e-11
"NAG","43",52.296846376638,55.3672236461919,27.4143075941585,3.27509163708118,3.73627957777582,0.507963992913338,0.724787571455422,0.874717884757023,-0.174794308354178,4.48825513841998,6.31957510882056,-8.33098465438403,0.999365460770588,7.80791584886802,3.96746529930392,5.35730998700208,7.80791584886802,NA,NA,NA,NA,TRUE,2.16802953021975e-17
"NAG","44",20.8566755640066,21.1927597278605,18.7138456704828,5.89251447688223,6.53086990883839,2.06238188514526,3.69304231873161,4.42295885718483,-0.686456911987718,2.13142875197783,3.2231897267858,-5.510898071678,0.996394547673535,16.9931949382409,9.67928059860716,12.7969762624886,16.9931949382409,NA,NA,NA,NA,TRUE,3.73388385364947e-12
"NAG","45",35.2293947962099,32.125182413404,49.9560580248644,5.89186673410833,6.57737372960247,1.7788247611435,-4.58415004547902,-5.38228808667392,0.20467820169033,-6.55650795088168,-8.04951648049949,3.89455175644298,0.999131466288435,12.4695152314677,9.40558221946496,10.8901362940525,12.4695152314677,NA,NA,NA,NA,TRUE,1.30538256197765e-19
"NAG","46",327.963526614731,251.311562349092,611.535375350397,3.73736374254594,3.73408094236221,3.75706054364835,-1.55016017539094,-1.84226146170818,0.202447542512474,-8.56248789306743,-10.3121189401211,3.68492943630857,0.997455465876616,19.6382913072358,12.8590518376905,15.7863696533397,19.6382913072358,NA,NA,NA,NA,TRUE,2.67011839886421e-12
"NAG","47",224.393969447914,166.541695222261,431.337173435254,2.88736717550013,3.08684644114325,1.69049158164145,-1.92781625257672,-2.26722425532965,0.10863176394087,-25.6749674206049,-31.9366364198851,18.1567155743566,0.999515361668603,8.43955739370146,4.1064053818187,5.51721649202519,8.43955739370146,NA,NA,NA,NA,TRUE,4.23151792858769e-16
"NAG","48",90.9715957684011,96.2232698983124,48.7576931058552,2.83732368744221,3.12879913864707,1.08847098021306,-1.30357549565112,-1.55051428644913,0.178057249136929,-4.55220408486758,-6.13798218598635,6.54824262296385,0.997469990583568,14.5312191573205,7.85132632311865,10.4787003964652,14.5312191573205,NA,NA,NA,NA,TRUE,1.11549263917727e-12
"NAG","49",331.749770468775,133.253712720691,814.779761481287,3.17428973481216,3.07610190159731,3.76341673410125,-1.97072602800189,-2.33321335655179,0.204197943297476,-17.1152836850396,-20.4979313790639,6.56325017313065,0.998483859944712,14.3152639704482,7.40662175397138,9.80768509644164,14.3152639704482,NA,NA,NA,NA,TRUE,3.97334371904914e-12
