"Enzyme","sample","Vmax.boot","Vmax.boot.SE","Vmax.boot.median","Vmax.boot.CIlow","Vmax.boot.CIhigh","Km.boot","Km.boot.SE","Km.boot.median","Km.boot.CIlow","Km.boot.CIhigh"
"AP","20",8391.00687885245,127.242269399258,8388.73679680159,8137.09535261345,8639.94184443482,60.1212727358115,3.28321179830456,60.0187004295177,53.8083103802205,67.2248402939417
"AP","21",5513.55626936247,55.3510043740196,5513.51020662103,5407.50088944702,5623.4140465938,75.3058695314889,2.59774650824246,75.3040126163043,70.5656234024148,80.6029226367173
"AP","22",2223.86718034496,30.4335591353014,2223.27408714267,2165.05996641381,2282.25785867709,70.727555502833,3.34138597726501,70.6955169035724,64.4820031267875,77.5892705287599
"AP","23",18836.2812550566,175.471382159588,18840.901193327,18503.4585475108,19173.0089818905,41.4068695851267,1.41174460749986,41.4395409070721,38.7807644439998,44.2150640400894
"AP","24",16027.0098008941,209.927497287429,16036.523057361,15571.7495356812,16417.1721196817,94.0528354248715,4.14812544445522,93.9144169227677,86.1759331807637,102.433333401767
"AP","25",15264.4889302772,182.876562934231,15251.9960232983,14927.1283600188,15641.5273012209,29.8755612913357,1.41278829243569,29.8432085970651,27.2441019841972,32.6863302499813
"AP","26",11170.8907135272,166.6179724684,11163.3267688087,10870.0886977325,11520.6431387997,109.320872611041,5.45628233002541,109.081983710013,98.9923479403966,120.677801527517
"AP","27",6201.82318505473,68.26018536674,6202.86216545015,6071.1307663016,6340.55998942969,22.6747979779271,1.05092723259249,22.6546888218353,20.624827109221,24.8327216816601
"AP","28",24794.4987718295,296.797947877461,24779.8611895238,24247.1196866736,25417.2681312908,117.731800530545,4.56888316259314,117.816345217703,108.565128165893,126.428165565559
"AP","29",9800.66361688187,216.69704037747,9781.11024022367,9420.06170313533,10268.8842430688,102.045561665935,7.54263342920331,101.81691749028,88.233202901331,117.523469275021
"AP","30",12033.3136669628,116.998278145843,12032.6755614847,11806.4296295889,12272.8494283637,118.884659011541,3.79182386704272,118.644551354126,111.611709798869,127.174228526522
"AP","31",246.409805521049,9.93050848395153,246.020981646523,227.187810829304,266.74623061212,4.49370994989117,1.14672362537572,4.42451554609971,2.45374746234639,7.00734291981626
"AP","32",16323.6696256518,172.022210112567,16305.6081528838,16030.2786098527,16717.9865084853,105.130658981995,3.70802523677793,105.179873809422,97.6103362028856,112.579676852085
"AP","33",9118.30641234147,123.113234354524,9120.223834774,8870.02072958956,9350.58406060851,98.1004968425418,4.58822353361361,97.8704332265556,89.8158820860563,107.783943234669
"AP","34",20053.0223467176,149.663796070613,20050.0388299761,19775.2598641297,20376.3699818218,93.8099690020791,2.35579644634301,93.804455596306,89.2673590971195,98.5929222384208
"AP","35",21017.6194454367,212.580622661783,21015.4801810273,20614.4432917022,21440.8256995036,51.4626765744404,1.88654916456152,51.4162537046198,47.9945869609233,55.4572234467431
"AP","36",31451.2218193237,652.553188701053,31342.5419686843,30439.7979280775,32990.2038574503,108.805683328564,7.1310494243601,109.426987477375,93.8812591724341,122.574457747459
"AP","37",11866.3668539992,174.966207394466,11864.2293868359,11528.8347166127,12233.8706221247,48.856634095172,2.59006870525219,48.8182467315708,44.0817891190365,54.0722878707028
"AP","38",15130.6775452016,187.561385661631,15124.7585133616,14779.1943091325,15498.2341652543,71.5576573798454,3.16498441069171,71.4693599431068,65.6599476527184,78.1360524176907
"AP","39",28419.7413167413,311.811238452254,28417.4967550223,27778.2224931156,29069.1224525366,107.677501815843,3.89165453395606,107.489430070856,100.412431738342,115.760609537923
"AP","40",14975.8014932213,280.426380442545,14985.0732085876,14414.8140536382,15485.0089511728,85.7536803092968,5.4375243654294,85.5513418256657,75.9959007370434,97.3410513190128
"AP","41",8974.75348310345,190.473384272743,8976.16984857393,8597.4907828349,9344.34708692313,57.353786132553,4.16483942206411,57.2499847009722,49.5038313146094,65.7565206973075
"AP","42",8090.06440111672,151.265772636978,8095.50187935922,7781.08917227445,8368.82938002922,77.8198661653496,4.88034329141274,77.5417545962876,68.9696090308962,87.3641005462246
"AP","43",3754.44416477964,87.0661831254739,3754.82638217015,3583.76870529327,3921.60315119275,97.4021397695036,7.75843302157891,97.1358155050648,83.891181580639,112.716112553747
"AP","44",2500.90695915194,25.4813673941785,2500.62095140331,2452.97901289781,2551.98719211496,37.3166574652006,1.40308394598119,37.2538952708795,34.7663797799519,40.0326856439836
"AP","45",9750.59937031031,135.427361325566,9746.78259064444,9477.27633111657,10006.4115220402,90.8587346836268,4.06554030738184,90.6280495891497,82.8315957939491,99.1549614375569
"AP","46",26103.0726642511,430.601417053894,26102.2233309735,25255.4816622904,26902.0685138921,116.219595945686,6.44103018314599,115.704366938521,104.599503724576,129.70790784889
"AP","47",35268.0962212646,339.205000594247,35274.5558142877,34591.37430934,35976.2251165571,109.549621832961,3.52241834286611,109.501644185495,103.14736657199,117.376459766457
