"Enzyme","sample","RMSE","RMSEp1","RMSEp2","MAPE","MAPEp1","MAPEp2","biasPERCENT","biasPERCENTp1","biasPERCENTp2","biasMEANRES","biasMEANRESp1","biasMEANRESp2","Rsquared","PRSEmax","PRSE_Vmax","PRSE_Km","RMSEp1pdS","MAPEp1pdS","biasPERCENTp1pdS","biasMEANRESp1pdS","Sinhibition","INHbetter_aov_pvalue"
"AP","23",382.913432088239,319.491851078483,643.357301879621,3.19964229774606,3.18963390248279,3.25969266932567,-1.24201315472224,-1.99229745873023,3.25969266932567,-20.5786726967205,-104.315712743288,565.580607629249,0.996948785703511,3.54882870281942,0.953485316633412,3.54882870281942,206.842964062362,3.85625760728249,-2.66047012456018,-48.0096809345244,TRUE,0.00180748693929656
"AP","24",378.432274089517,378.432274089517,NA,5.92243420150892,5.92243420150892,NA,-3.50499137626069,-3.50499137626069,NA,-26.4612705830222,-26.4612705830222,NA,0.995591302246316,4.74164204539748,1.40781881279467,4.74164204539748,378.432274089517,5.92243420150892,-3.50499137626069,-26.4612705830222,FALSE,0.000422137864590174
"AP","25",431.649695965536,405.418534828599,563.97259675854,4.81183962597816,4.96466221625318,3.89490408432803,-0.645770130491205,-1.40254916629441,3.89490408432803,-16.849934929357,-98.525000837442,554.875526427238,0.994088728870925,4.84198619496007,1.232893035059,4.84198619496007,338.892757162092,4.26265933647627,-1.94020355935063,-41.2545063304115,TRUE,0.0331345679688772
"AP","26",267.056938845217,267.056938845217,NA,5.41268140881181,5.41268140881181,NA,-2.29920081379154,-2.29920081379154,NA,-7.31134728736594,-7.31134728736594,NA,0.995339611635941,5.02853137540757,1.51589835909544,5.02853137540757,267.056938845217,5.41268140881181,-2.29920081379154,-7.31134728736594,FALSE,2.44224994493364e-06
"AP","27",179.593921494781,186.421642592122,131.376038548309,5.49507927172232,6.09784890773146,1.87846145566745,-2.45481161429121,-3.17702379261765,1.87846145566745,-22.3515021615329,-41.4028751680235,111.008108883901,0.993968254321186,4.91934151299218,1.19169190563135,4.91934151299218,181.551168026508,6.44475888698918,-3.32099177134182,-30.009083817027,TRUE,1
"AP","28",465.539586074333,465.539586074333,NA,4.644141690351,4.644141690351,NA,-1.93341919773272,-1.93341919773272,NA,-9.10319595956188,-9.10319595956188,NA,0.997080999145783,4.05311952992173,1.23178361558283,4.05311952992173,465.539586074333,4.644141690351,-1.93341919773272,-9.10319595956188,FALSE,2.72804996083759e-06
"AP","29",364.126765156056,331.959772688842,516.656910937354,7.60352886414081,7.86183293041222,6.05370446651234,-2.67637066098798,-4.13138318223803,6.05370446651234,-8.63381579606242,-82.2221878311013,506.484788449209,0.988943638398993,7.63704630849765,2.28544721459773,7.63704630849765,197.735712875298,9.76089412613324,-6.97156314095533,-39.8167119728602,TRUE,5.08889350114008e-06
"AP","30",179.617921923232,179.617921923232,NA,3.18687620623253,3.18687620623253,NA,-0.256919970351653,-0.256919970351653,NA,4.7403229453289,4.7403229453289,NA,0.998161223975687,3.23318578346247,0.983748246265585,3.23318578346247,179.617921923232,3.18687620623253,-0.256919970351653,4.7403229453289,FALSE,0.000353897159656651
"AP","31",33.0813983159867,28.3605348126404,42.655906551683,11.2365577755608,8.26020237808524,18.6774462692496,2.42940218702461,-3.10654944775992,16.2692812739859,0.205787059378456,-9.74182795362972,30.048632098403,0.866665070947485,26.7308666877022,4.20370275556436,26.7308666877022,16.7879927151163,6.88195998216468,-0.532543586039158,-0.590190300640985,TRUE,0.000376156770816716
"AP","32",296.345338662834,296.345338662834,NA,2.29562460053901,2.29562460053901,NA,0.312579676740837,0.312579676740837,NA,9.47859534575714,9.47859534575714,NA,0.997351678944403,3.7701936880861,1.13209343526211,3.7701936880861,296.345338662834,2.29562460053901,0.312579676740837,9.47859534575714,FALSE,5.43569907055781e-07
